b'3214390, -0.09, -0.01, 0.97, -4.51, -11.71, -2.38, 74.42, -12.00, -31.06, -0.7084, 0.0320, -0.0265, -0.7046, 0.86, 4.74, 270.33, 99.16\r\n'
b'3214490, -0.07, -0.01, 0.92, -5.00, 0.79, -2.50, 73.52, -12.90, -32.26, -0.7102, 0.0315, -0.0212, -0.7030, 1.63, 4.28, 270.61, 99.95\r\n'
b'3214590, -0.06, -0.00, 0.93, -1.04, -2.56, 0.37, 74.87, -14.40, -31.36, -0.7097, 0.0340, -0.0136, -0.7035, 3.27, 3.87, 270.56, 100.89\r\n'
b'3214690, -0.06, 0.01, 0.93, 14.76, 12.26, -2.07, 75.47, -13.50, -31.51, -0.7105, 0.0312, -0.0239, -0.7026, 1.14, 4.47, 270.67, 100.14\r\n'
b'3214790, -0.07, 0.03, 0.93, 11.59, 18.41, 3.48, 74.27, -12.60, -33.31, -0.7103, 0.0323, -0.0404, -0.7020, 358.61, 5.89, 270.63, 99.63\r\n'
b'3214890, -0.11, 0.05, 0.96, -13.48, -5.24, 4.09, 75.77, -13.80, -33.16, -0.7070, 0.0379, -0.0450, -0.7048, 358.83, 6.72, 270.14, 100.32\r\n'
b'3214990, -0.03, -0.00, 1.12, -8.96, -20.85, -4.02, 74.57, -18.30, -32.71, -0.7078, 0.0379, -0.0229, -0.7051, 2.42, 4.94, 270.27, 103.79\r\n'
b'3215090, -0.02, 0.07, 0.99, 40.12, 6.22, -8.84, 72.47, -18.30, -30.91, -0.7138, 0.0072, -0.0293, -0.6997, 356.36, 2.94, 271.10, 104.18\r\n'
b'3215190, 0.00, 0.08, 0.95, -13.60, -27.32, -3.17, 73.37, -19.80, -29.41, -0.7171, -0.0051, -0.0242, -0.6965, 355.20, 1.51, 271.64, 105.11\r\n'
b'3215290, -0.02, 0.02, 0.93, -5.06, 9.88, 0.00, 72.32, -22.96, -31.81, -0.7185, -0.0020, -0.0179, -0.6953, 356.74, 1.26, 271.86, 107.61\r\n'
b'3215391, -0.02, 0.03, 1.02, -1.10, 11.34, -2.13, 74.57, -20.41, -31.66, -0.7192, 0.0056, -0.0222, -0.6944, 357.23, 2.24, 271.98, 105.30\r\n'
b'3215490, -0.04, 0.03, 1.05, 3.78, 23.96, -4.33, 73.82, -19.95, -33.61, -0.7204, 0.0134, -0.0280, -0.6929, 357.50, 3.33, 272.19, 105.13\r\n'
b'3215590, -0.17, 0.03, 0.99, 12.26, 50.30, -7.80, 72.47, -16.80, -33.31, -0.7212, 0.0370, -0.0691, -0.6882, 354.40, 8.55, 272.47, 103.06\r\n'
b'3215691, -0.16, 0.05, 0.92, -6.83, -13.84, -8.66, 74.27, -12.60, -34.66, -0.7262, 0.0428, -0.0765, -0.6819, 353.95, 9.60, 273.35, 99.63\r\n'
b'3215791, -0.11, 0.04, 0.90, -20.00, -32.62, -6.83, 75.92, -14.70, -34.36, -0.7318, 0.0374, -0.0531, -0.6784, 356.90, 7.29, 274.24, 100.96\r\n'
b'3215890, -0.03, 0.01, 0.89, -7.74, -22.68, -4.15, 76.52, -14.85, -32.86, -0.7356, 0.0285, -0.0192, -0.6765, 1.18, 3.89, 274.81, 100.99\r\n'
b'3215991, -0.01, -0.01, 1.00, 13.48, -6.04, -1.46, 74.42, -15.90, -32.11, -0.7368, 0.0182, -0.0165, -0.6757, 0.02, 2.82, 274.96, 102.06\r\n'
b'3216091, -0.03, 0.02, 1.01, 23.84, 21.71, -4.51, 74.42, -16.65, -31.51, -0.7390, 0.0085, -0.0284, -0.6731, 356.50, 2.92, 275.30, 102.61\r\n'
b'3216190, -0.12, 0.12, 0.97, 26.22, 40.73, -0.67, 73.07, -12.90, -33.31, -0.7393, 0.0143, -0.0780, -0.6687, 348.96, 7.24, 275.39, 100.01\r\n'
b'3216291, -0.13, 0.07, 0.93, -8.78, -17.74, -5.43, 74.42, -12.75, -32.86, -0.7407, 0.0122, -0.0732, -0.6677, 349.43, 6.68, 275.62, 99.72\r\n'
b'3216391, -0.09, 0.13, 0.91, 18.54, 9.82, -0.37, 76.37, -11.55, -34.66, -0.7433, 0.0063, -0.0792, -0.6642, 347.44, 6.61, 276.07, 98.60\r\n'
b'3216491, -0.06, 0.15, 0.92, -13.72, -15.55, 5.06, 73.67, -12.00, -33.46, -0.7414, -0.0007, -0.0787, -0.6665, 346.49, 6.01, 275.74, 99.25\r\n'
b'3216591, -0.13, 0.09, 1.04, -35.12, -7.87, 9.39, 73.67, -11.70, -32.86, -0.7373, 0.0113, -0.0636, -0.6725, 350.99, 5.88, 275.03, 99.03\r\n'
b'3216691, -0.05, 0.00, 1.04, -22.44, -9.33, 1.10, 74.87, -12.30, -32.26, -0.7345, 0.0224, -0.0353, -0.6773, 357.54, 4.64, 274.59, 99.33\r\n'
b'3216791, -0.11, 0.02, 0.98, -16.59, 17.62, 0.00, 75.92, -11.85, -33.01, -0.7339, 0.0322, -0.0334, -0.6777, 359.38, 5.31, 274.54, 98.87\r\n'
b'3216891, -0.07, 0.01, 0.99, -13.29, 13.90, -6.52, 76.82, -10.35, -33.16, -0.7314, 0.0540, -0.0374, -0.6788, 2.13, 7.46, 274.34, 97.68\r\n'
b'3216992, -0.16, -0.03, 0.91, 20.61, -14.39, -8.96, 76.52, -10.95, -33.46, -0.7368, 0.0517, -0.0534, -0.6720, 358.95, 8.51, 275.23, 98.15\r\n'
b'3217091, -0.12, 0.11, 0.95, 15.73, 21.28, -15.12, 76.07, -9.60, -33.46, -0.7437, 0.0500, -0.0615, -0.6637, 357.12, 8.98, 276.39, 97.19\r\n'
b'3217191, -0.11, 0.02, 0.91, 62.62, 15.06, -7.01, 74.57, -9.75, -35.71, -0.7514, 0.0393, -0.0864, -0.6530, 351.00, 9.93, 277.62, 97.45\r\n'
b'3217292, -0.16, 0.22, 0.89, 48.48, -8.84, -13.90, 73.37, -9.30, -34.21, -0.7573, -0.0131, -0.1275, -0.6403, 335.77, 8.43, 278.67, 97.23\r\n'
b'3217392, -0.10, 0.28, 0.93, 35.55, -38.66, -26.10, 72.62, -10.65, -33.46, -0.7726, -0.0492, -0.1333, -0.6188, 329.04, 5.30, 281.89, 98.35\r\n'
b'3217491, -0.06, 0.31, 0.98, 6.10, -23.11, -7.56, 70.07, -10.65, -33.91, -0.7804, -0.0770, -0.1272, -0.6074, 326.05, 2.06, 283.90, 98.64\r\n'
b'3217591, -0.07, 0.29, 0.99, 9.15, 6.04, -15.79, 71.57, -11.70, -34.51, -0.7853, -0.0795, -0.1309, -0.5998, 324.96, 1.93, 284.95, 99.29\r\n'
b'3217692, -0.14, 0.32, 0.96, 38.96, 20.61, -15.91, 72.02, -10.20, -35.41, -0.7915, -0.0852, -0.1612, -0.5833, 318.46, 3.27, 286.63, 98.06\r\n'
b'3217792, -0.13, 0.46, 0.88, 31.10, 32.68, -11.40, 69.92, -7.95, -36.76, -0.7906, -0.0967, -0.1980, -0.5712, 309.88, 4.64, 287.27, 96.49\r\n'
b'3217892, -0.22, 0.40, 0.76, -7.44, 10.00, -13.41, 71.27, -8.85, -36.16, -0.7895, -0.0964, -0.2270, -0.5621, 304.35, 6.69, 287.44, 97.08\r\n'
b'3217992, -0.21, 0.29, 0.74, -68.23, -30.73, 17.01, 71.72, -6.90, -35.71, -0.7923, -0.0702, -0.1998, -0.5723, 313.24, 7.35, 286.79, 95.50\r\n'
b'3218092, -0.15, 0.23, 0.87, -56.95, -40.30, 17.20, 73.82, -9.45, -34.66, -0.7918, -0.0502, -0.1382, -0.5928, 327.68, 5.04, 285.64, 97.30\r\n'
b'3218192, -0.03, 0.20, 0.99, -10.61, -12.01, 17.87, 74.27, -12.30, -32.71, -0.7871, -0.0392, -0.0959, -0.6081, 337.10, 3.21, 284.30, 99.41\r\n'
b'3218292, -0.14, 0.17, 1.02, 10.55, -17.62, 8.72, 73.37, -11.40, -31.51, -0.7799, -0.0517, -0.0932, -0.6167, 335.85, 2.01, 283.12, 98.83\r\n'
b'3218392, 0.01, 0.20, 0.80, -22.80, -20.18, 9.02, 72.47, -12.90, -31.36, -0.7776, -0.0625, -0.0766, -0.6209, 337.30, 359.88, 282.80, 100.10\r\n'
b'3218492, 0.04, 0.14, 0.98, -77.38, -25.37, 15.73, 74.72, -14.55, -30.16, -0.7748, -0.0388, -0.0342, -0.6301, 348.30, 359.02, 281.81, 101.02\r\n'
b'3218592, 0.07, -0.01, 1.00, -50.85, -22.13, 13.96, 77.72, -16.80, -29.56, -0.7677, -0.0043, 0.0245, -0.6404, 3.69, 357.82, 280.30, 102.20\r\n'
b'3218692, 0.11, -0.02, 1.03, -17.07, -9.76, -11.83, 79.52, -18.60, -29.56, -0.7696, 0.0021, 0.0409, -0.6372, 7.53, 357.19, 280.66, 103.17\r\n'
b'3218792, 0.12, -0.10, 0.99, -43.05, 15.61, -6.71, 80.42, -19.80, -29.71, -0.7741, 0.0216, 0.0586, -0.6300, 13.53, 357.67, 281.58, 103.83\r\n'
b'3218893, 0.07, -0.22, 0.91, -34.76, 15.79, 2.50, 81.77, -17.40, -31.06, -0.7746, 0.0605, 0.0741, -0.6252, 21.95, 0.07, 282.19, 102.02\r\n'
b'3218993, 0.03, -0.23, 0.91, -50.91, 1.95, 14.39, 84.47, -16.80, -31.66, -0.7680, 0.0918, 0.0871, -0.6279, 28.84, 1.87, 281.70, 101.25\r\n'
b'3219092, 0.03, -0.34, 0.85, -42.93, -5.24, 6.04, 86.72, -18.00, -31.51, -0.7556, 0.1278, 0.1129, -0.6324, 38.80, 3.06, 280.67, 101.73\r\n'
b'3219192, 0.04, -0.34, 0.87, 109.27, 12.50, -24.82, 85.37, -18.75, -31.51, -0.7614, 0.1104, 0.1096, -0.6293, 35.61, 1.82, 281.14, 102.39\r\n'
b'3219293, 0.03, -0.00, 0.92, 122.87, -32.87, -41.83, 79.97, -19.05, -31.81, -0.7907, 0.0064, 0.0345, -0.6111, 7.16, 358.15, 284.54, 103.40\r\n'
b'3219393, 0.23, 0.07, 1.17, 2.99, -37.62, 1.04, 76.82, -23.71, -30.46, -0.8008, -0.0492, 0.0324, -0.5960, 359.23, 353.26, 286.71, 107.15\r\n'
b'3219493, 0.09, 0.05, 0.84, -5.79, -3.96, 26.10, 76.82, -24.46, -30.16, -0.7951, -0.0461, 0.0266, -0.6041, 358.47, 353.94, 285.59, 107.66\r\n'
b'3219593, 0.16, 0.06, 0.91, -25.55, 0.91, 8.29, 76.67, -24.31, -30.91, -0.7888, -0.0367, 0.0400, -0.6123, 2.09, 353.86, 284.30, 107.59\r\n'
b'3219693, 0.11, -0.08, 0.99, 20.49, 17.44, -0.85, 78.47, -25.96, -30.61, -0.7874, -0.0195, 0.0583, -0.6134, 7.78, 354.11, 283.96, 108.30\r\n'
b'3219793, 0.09, 0.02, 0.95, 14.63, 15.85, -2.44, 76.82, -24.76, -32.41, -0.7887, -0.0226, 0.0373, -0.6132, 3.57, 355.32, 284.20, 107.86\r\n'
b'3219893, 0.07, 0.10, 0.98, 17.99, 20.43, -4.39, 76.82, -23.71, -32.41, -0.7934, -0.0284, 0.0061, -0.6080, 357.14, 356.99, 285.10, 107.15\r\n'
b'3219993, 0.05, 0.00, 1.06, -8.11, 36.65, 8.05, 75.47, -22.96, -33.91, -0.7947, -0.0165, 0.0030, -0.6067, 358.25, 358.29, 285.29, 106.92\r\n'
b'3220093, -0.02, 0.04, 0.98, -31.16, 39.15, 10.37, 76.97, -18.30, -34.36, -0.7896, 0.0206, -0.0275, -0.6127, 357.91, 3.80, 284.35, 103.38\r\n'
b'3220193, -0.06, -0.11, 0.89, -35.43, 16.77, 16.16, 77.87, -17.40, -33.16, -0.7824, 0.0585, -0.0200, -0.6198, 4.71, 6.68, 283.37, 102.60\r\n'
b'3220293, -0.16, -0.07, 0.98, -2.07, 36.77, 6.83, 77.72, -14.40, -34.06, -0.7752, 0.0791, -0.0303, -0.6260, 5.97, 9.25, 282.40, 100.50\r\n'
b'3220393, -0.18, -0.07, 0.94, -13.60, 16.83, 1.52, 79.82, -13.95, -34.36, -0.7706, 0.0985, -0.0380, -0.6285, 7.48, 11.54, 281.98, 99.92\r\n'
b'3220493, -0.20, -0.04, 0.95, 21.89, 22.13, 7.80, 79.37, -12.75, -34.51, -0.7690, 0.1046, -0.0570, -0.6281, 5.02, 13.45, 281.81, 99.13\r\n'
b'3220593, -0.22, -0.03, 0.94, 2.26, 12.20, 0.12, 79.97, -10.65, -35.26, -0.7670, 0.1063, -0.0731, -0.6286, 2.46, 14.78, 281.49, 97.59\r\n'
b'3220694, -0.25, -0.06, 0.91, -6.52, 14.82, 3.41, 79.82, -9.00, -35.41, -0.7658, 0.1164, -0.0858, -0.6266, 1.65, 16.61, 281.54, 96.43\r\n'
b'3220793, -0.27, -0.10, 0.93, -7.44, 1.77, -5.37, 79.07, -7.65, -36.46, -0.7640, 0.1298, -0.0844, -0.6263, 3.85, 17.71, 281.61, 95.53\r\n'
b'3220894, -0.26, -0.09, 0.93, 14.63, 5.37, -4.21, 79.52, -9.00, -37.06, -0.7669, 0.1280, -0.0883, -0.6227, 2.75, 17.84, 282.07, 96.46\r\n'
b'3220993, -0.28, -0.06, 0.94, 8.05, 0.73, -3.96, 79.07, -7.95, -37.36, -0.7697, 0.1214, -0.0953, -0.6194, 0.42, 17.76, 282.38, 95.74\r\n'
b'3221094, -0.29, -0.07, 0.93, -11.52, 13.54, -7.38, 79.07, -4.80, -38.11, -0.7728, 0.1274, -0.0967, -0.6141, 0.81, 18.41, 283.12, 93.47\r\n'
b'3221194, -0.29, -0.09, 0.90, -4.57, 11.34, -8.60, 80.42, -5.70, -37.96, -0.7749, 0.1392, -0.0959, -0.6091, 2.40, 19.43, 283.87, 94.06\r\n'
b'3221294, -0.30, -0.10, 0.86, 0.61, -4.94, -14.21, 80.12, -6.90, -39.16, -0.7803, 0.1441, -0.0948, -0.6012, 2.90, 19.82, 285.03, 94.92\r\n'
b'3221394, -0.28, -0.09, 0.89, -1.83, -3.17, -13.48, 82.07, -3.90, -37.66, -0.7878, 0.1427, -0.0933, -0.5919, 2.51, 19.59, 286.38, 92.72\r\n'
b'3221494, -0.29, -0.11, 0.89, 2.99, 0.55, -6.10, 81.32, -5.85, -38.11, -0.7927, 0.1412, -0.0912, -0.5860, 2.40, 19.32, 287.26, 94.12\r\n'
b'3221594, -0.28, -0.11, 0.88, -1.10, -4.76, -5.37, 82.97, -3.45, -37.06, -0.7953, 0.1396, -0.0880, -0.5833, 2.62, 18.96, 287.71, 92.38\r\n'
b'3221694, -0.26, -0.12, 0.92, -3.11, -4.02, -2.80, 82.97, -4.80, -37.36, -0.7976, 0.1385, -0.0789, -0.5817, 4.04, 18.23, 288.12, 93.31\r\n'
b'3221794, -0.27, -0.12, 0.92, -4.88, -7.93, -0.73, 82.52, -6.00, -39.01, -0.7988, 0.1387, -0.0724, -0.5809, 5.21, 17.82, 288.36, 94.16\r\n'
b'3221894, -0.26, -0.13, 0.90, -6.34, -6.52, 0.55, 84.02, -6.60, -36.76, -0.7985, 0.1376, -0.0639, -0.5826, 6.70, 17.14, 288.27, 94.49\r\n'
b'3221994, -0.24, -0.14, 0.92, -10.37, -10.61, -2.01, 82.52, -6.45, -36.16, -0.7981, 0.1376, -0.0526, -0.5843, 8.82, 16.37, 288.22, 94.47\r\n'
b'3222094, -0.20, -0.17, 0.91, -12.07, -10.43, -0.91, 84.62, -5.40, -35.56, -0.7972, 0.1408, -0.0337, -0.5861, 12.79, 15.40, 288.22, 93.65\r\n'
b'3222195, -0.17, -0.17, 0.93, 2.32, -6.59, -10.55, 84.47, -7.65, -36.76, -0.7999, 0.1379, -0.0261, -0.5835, 13.70, 14.65, 288.66, 95.18\r\n'
b'3222294, -0.16, -0.18, 0.91, -7.07, -9.57, -7.74, 84.02, -8.40, -37.81, -0.8038, 0.1356, -0.0196, -0.5789, 14.42, 14.04, 289.36, 95.71\r\n'
b'3222394, -0.17, -0.19, 0.92, -5.24, -8.41, -6.04, 84.77, -6.90, -33.01, -0.8061, 0.1341, -0.0125, -0.5762, 15.45, 13.46, 289.80, 94.65\r\n'
b'3222495, -0.15, -0.20, 0.91, 1.71, 3.78, -8.05, 86.87, -6.60, -35.71, -0.8095, 0.1332, -0.0099, -0.5717, 15.67, 13.25, 290.45, 94.35\r\n'
b'3222594, -0.15, -0.20, 0.91, -0.85, 2.32, -1.59, 84.02, -7.95, -36.01, -0.8115, 0.1339, -0.0079, -0.5687, 16.03, 13.21, 290.88, 95.41\r\n'
b'3222695, -0.15, -0.20, 0.92, 0.37, 0.98, -1.46, 84.47, -9.45, -35.71, -0.8123, 0.1350, -0.0080, -0.5673, 16.12, 13.34, 291.08, 96.38\r\n'
b'3222794, -0.13, -0.19, 0.94, 0.00, -1.04, -2.07, 85.07, -7.65, -35.41, -0.8132, 0.1338, -0.0082, -0.5664, 15.90, 13.24, 291.21, 95.14\r\n'
b'3222895, -0.12, -0.18, 0.95, -1.89, -6.89, 0.55, 86.87, -7.95, -36.46, -0.8134, 0.1322, -0.0062, -0.5664, 16.05, 12.96, 291.22, 95.23\r\n'
b'3222994, -0.12, -0.18, 0.94, 5.06, -4.09, -4.88, 85.52, -7.95, -36.46, -0.8156, 0.1282, -0.0051, -0.5642, 15.67, 12.53, 291.51, 95.31\r\n'
b'3223095, -0.12, -0.18, 0.94, 5.30, -4.94, -4.82, 86.72, -8.85, -34.81, -0.8183, 0.1223, -0.0016, -0.5616, 15.49, 11.76, 291.88, 95.83\r\n'
b'3223195, -0.12, -0.17, 0.93, 1.95, -3.35, -5.79, 86.87, -7.65, -32.26, -0.8212, 0.1165, 0.0000, -0.5586, 14.97, 11.13, 292.29, 95.03\r\n'
b'3223295, -0.10, -0.17, 0.93, -3.72, -7.68, -7.01, 86.87, -9.75, -33.61, -0.8240, 0.1140, 0.0059, -0.5549, 15.67, 10.55, 292.81, 96.41\r\n'
b'3223395, -0.09, -0.18, 0.93, 0.85, -2.99, -2.87, 87.32, -9.75, -34.06, -0.8262, 0.1133, 0.0118, -0.5518, 16.62, 10.14, 293.26, 96.37\r\n'
b'3223495, -0.09, -0.18, 0.94, -0.61, -0.06, -5.98, 86.42, -10.65, -34.21, -0.8284, 0.1123, 0.0121, -0.5486, 16.47, 10.06, 293.70, 97.03\r\n'
b'3223595, -0.08, -0.18, 0.95, 5.98, -2.44, -5.18, 86.87, -9.00, -34.66, -0.8311, 0.1087, 0.0131, -0.5452, 16.13, 9.68, 294.16, 95.92\r\n'
b'3223695, -0.08, -0.17, 0.94, 3.05, -4.02, -3.66, 86.87, -10.50, -33.31, -0.8331, 0.1026, 0.0135, -0.5433, 15.40, 9.08, 294.40, 96.89\r\n'
b'3223795, -0.07, -0.14, 0.93, 3.48, -6.22, -2.56, 86.57, -10.50, -32.71, -0.8346, 0.0960, 0.0154, -0.5422, 14.91, 8.33, 294.52, 96.92\r\n'
b'3223895, -0.04, -0.15, 0.94, 5.49, -8.60, -3.54, 86.87, -10.20, -31.96, -0.8360, 0.0892, 0.0211, -0.5410, 15.14, 7.32, 294.67, 96.70\r\n'
b'3223995, -0.04, -0.13, 0.93, 5.85, -5.55, -8.54, 86.87, -11.25, -32.26, -0.8397, 0.0797, 0.0233, -0.5367, 14.33, 6.30, 295.22, 97.38\r\n'
b'3224095, -0.01, -0.14, 0.96, -1.83, -2.74, -2.68, 86.72, -10.35, -31.81, -0.8424, 0.0751, 0.0251, -0.5330, 14.06, 5.77, 295.71, 96.81\r\n'
b'3224196, -0.03, -0.15, 0.94, 0.00, -0.73, -1.95, 86.72, -11.40, -32.11, -0.8431, 0.0747, 0.0265, -0.5319, 14.26, 5.65, 295.85, 97.49\r\n'
b'3224295, -0.02, -0.14, 0.95, 2.50, -1.46, -1.28, 87.47, -12.00, -30.76, -0.8439, 0.0733, 0.0281, -0.5308, 14.40, 5.43, 296.01, 97.81\r\n'
b'3224396, -0.00, -0.14, 0.96, 3.66, -3.96, -0.37, 87.32, -12.30, -31.66, -0.8445, 0.0697, 0.0296, -0.5302, 14.24, 4.99, 296.07, 98.02\r\n'
b'3224495, 0.01, -0.13, 0.95, 7.99, -8.17, -2.68, 85.52, -11.85, -31.66, -0.8454, 0.0614, 0.0319, -0.5296, 13.67, 4.04, 296.12, 97.89\r\n'
b'3224596, 0.03, -0.11, 0.94, 8.96, -16.89, -1.71, 84.92, -14.25, -31.06, -0.8460, 0.0477, 0.0395, -0.5295, 13.48, 2.25, 296.05, 99.53\r\n'
b'3224696, 0.07, -0.08, 0.95, 12.99, -29.33, -2.07, 85.97, -12.75, -29.41, -0.8458, 0.0279, 0.0508, -0.5304, 13.25, 359.61, 295.79, 98.44\r\n'
b'3224795, 0.12, -0.07, 0.96, 17.32, -29.27, -5.00, 85.82, -14.40, -28.96, -0.8467, 0.0015, 0.0646, -0.5281, 12.74, 356.21, 295.88, 99.53\r\n'
b'3224896, 0.17, -0.02, 0.94, 18.29, -34.33, 4.39, 83.57, -16.35, -28.36, -0.8445, -0.0278, 0.0790, -0.5290, 11.93, 352.46, 295.47, 101.07\r\n'
b'3224996, 0.24, 0.02, 0.92, 17.99, -24.21, -3.90, 81.47, -19.05, -27.01, -0.8403, -0.0585, 0.0954, -0.5305, 11.28, 348.44, 294.89, 103.16\r\n'
b'3225096, 0.26, 0.04, 0.90, 5.73, -14.02, 0.30, 82.37, -19.95, -26.11, -0.8389, -0.0780, 0.1036, -0.5286, 10.49, 346.03, 294.93, 103.62\r\n'
b'3225196, 0.28, 0.04, 0.91, 8.17, -26.89, 2.68, 81.62, -19.95, -25.51, -0.8347, -0.0913, 0.1187, -0.5300, 11.63, 343.76, 294.35, 103.74\r\n'
b'3225296, 0.37, 0.08, 0.92, 8.41, -27.56, 0.24, 79.37, -21.91, -26.41, -0.8300, -0.1125, 0.1316, -0.5301, 11.39, 340.86, 293.91, 105.43\r\n'
b'3225396, 0.39, 0.09, 0.86, 10.30, -25.43, 0.12, 79.82, -24.31, -24.76, -0.8267, -0.1330, 0.1443, -0.5273, 11.28, 338.05, 293.84, 106.94\r\n'
b'3225496, 0.44, 0.08, 0.82, 20.37, -29.94, -0.61, 79.07, -25.96, -23.41, -0.8205, -0.1564, 0.1638, -0.5249, 12.01, 334.47, 293.42, 108.17\r\n'
b'3225596, 0.49, 0.12, 0.83, 21.46, -35.73, -2.38, 76.97, -28.06, -24.16, -0.8122, -0.1885, 0.1795, -0.5220, 10.88, 330.27, 293.09, 110.03\r\n'
b'3225696, 0.55, 0.16, 0.80, 15.67, -31.28, -6.59, 76.67, -30.31, -25.21, -0.8062, -0.2158, 0.1931, -0.5160, 10.17, 326.68, 293.24, 111.57\r\n'
b'3225797, 0.56, 0.19, 0.77, 9.76, -11.34, -5.61, 76.52, -30.46, -24.01, -0.8026, -0.2364, 0.1988, -0.5103, 8.93, 324.26, 293.66, 111.70\r\n'
b'3225897, 0.57, 0.19, 0.78, 4.21, -5.73, 4.45, 76.37, -32.71, -23.11, -0.7998, -0.2437, 0.2017, -0.5101, 8.50, 323.33, 293.54, 113.19\r\n'
b'3225996, 0.59, 0.19, 0.77, 0.49, 0.91, 3.66, 74.87, -31.36, -24.16, -0.7980, -0.2460, 0.2027, -0.5115, 8.25, 323.02, 293.30, 112.73\r\n'
b'3226096, 0.56, 0.19, 0.77, -2.74, -1.83, 7.56, 74.87, -32.71, -24.76, -0.7956, -0.2423, 0.2067, -0.5153, 9.09, 323.09, 292.62, 113.60\r\n'
b'3226196, 0.59, 0.20, 0.74, -1.59, 6.22, 10.85, 75.02, -34.66, -24.01, -0.7931, -0.2407, 0.2089, -0.5191, 9.35, 323.08, 292.02, 114.80\r\n'
b'3226297, 0.58, 0.16, 0.77, -12.62, 7.07, 7.68, 75.47, -34.36, -23.56, -0.7924, -0.2301, 0.2111, -0.5240, 10.72, 323.95, 291.30, 114.48\r\n'
b'3226397, 0.55, 0.13, 0.75, -17.44, 11.10, 6.95, 76.37, -31.66, -24.46, -0.7956, -0.2129, 0.2129, -0.5257, 13.20, 325.51, 291.04, 112.52\r\n'
b'3226497, 0.52, 0.10, 0.79, -31.04, 24.33, 6.16, 78.62, -31.51, -22.66, -0.8013, -0.1862, 0.2134, -0.5271, 16.75, 328.07, 290.93, 111.84\r\n'
b'3226597, 0.54, 0.02, 0.88, -27.07, 38.96, -2.38, 77.42, -29.56, -23.41, -0.8105, -0.1512, 0.2136, -0.5241, 21.64, 331.48, 291.46, 110.90\r\n'
b'3226697, 0.49, 0.03, 1.02, -28.96, 55.18, -10.98, 80.87, -27.01, -22.36, -0.8222, -0.1137, 0.2000, -0.5206, 24.30, 336.15, 292.74, 108.47\r\n'
b'3226797, 0.39, 0.03, 0.90, 11.71, 59.21, -48.72, 81.02, -24.01, -23.56, -0.8482, -0.0846, 0.1602, -0.4977, 21.63, 342.03, 297.48, 106.50\r\n'
b'3226897, 0.33, 0.05, 0.96, -42.87, 63.17, -31.40, 83.87, -19.80, -24.61, -0.8752, -0.0553, 0.1117, -0.4675, 16.54, 348.26, 302.93, 103.29\r\n'
b'3226997, 0.21, -0.12, 0.99, -66.40, 38.66, -18.05, 86.42, -14.55, -26.41, -0.8896, 0.0093, 0.0920, -0.4473, 19.80, 356.17, 306.29, 99.56\r\n'
b'3227097, 0.14, -0.19, 1.00, -12.68, 67.07, -0.55, 89.72, -13.65, -29.26, -0.8953, 0.0582, 0.0665, -0.4367, 19.57, 2.69, 308.23, 98.65\r\n'
b'3227197, -0.01, -0.20, 0.96, -15.55, 87.38, 4.94, 91.97, -9.60, -33.91, -0.8964, 0.0950, 0.0071, -0.4328, 10.91, 9.50, 308.91, 95.96\r\n'
b'3227297, -0.14, -0.22, 0.95, -32.87, 79.15, 6.04, 91.07, -7.35, -35.71, -0.8896, 0.1472, -0.0397, -0.4306, 6.44, 17.25, 308.83, 94.62\r\n'
b'3227397, -0.29, -0.27, 0.91, -16.71, 71.89, 9.02, 93.02, -3.30, -41.41, -0.8792, 0.1936, -0.0948, -0.4249, 359.75, 24.90, 308.38, 92.03\r\n'
b'3227497, -0.40, -0.27, 0.85, -17.01, 55.43, 15.73, 91.67, -2.85, -45.76, -0.8648, 0.2255, -0.1442, -0.4247, 353.38, 30.89, 306.77, 91.78\r\n'
b'3227597, -0.48, -0.27, 0.76, -16.40, 41.83, 22.38, 90.47, -0.90, -48.61, -0.8465, 0.2542, -0.1784, -0.4324, 350.58, 35.92, 304.36, 90.57\r\n'
b'3227697, -0.52, -0.23, 0.74, 6.22, 20.43, 20.91, 89.57, -0.75, -49.51, -0.8328, 0.2655, -0.2040, -0.4409, 347.87, 38.73, 302.07, 90.48\r\n'
b'3227797, -0.56, -0.22, 0.71, -10.00, -6.71, 14.63, 89.72, 0.75, -49.66, -0.8242, 0.2669, -0.2159, -0.4503, 346.74, 39.70, 300.31, 89.52\r\n'
b'3227898, -0.56, -0.22, 0.68, -9.51, -2.07, 9.15, 89.42, -1.35, -51.01, -0.8175, 0.2704, -0.2160, -0.4603, 348.03, 40.13, 299.05, 90.87\r\n'
b'3227997, -0.57, -0.23, 0.68, -18.11, 6.16, 5.06, 88.82, -0.45, -49.21, -0.8107, 0.2804, -0.2149, -0.4668, 350.06, 41.13, 298.27, 90.29\r\n'
b'3228097, -0.63, -0.28, 0.64, -25.91, -14.88, 7.80, 87.62, 0.15, -50.71, -0.8026, 0.2947, -0.2069, -0.4756, 354.07, 42.12, 297.56, 89.90\r\n'
b'3228197, -0.57, -0.30, 0.69, -11.89, -39.39, 10.37, 87.77, -0.75, -50.26, -0.7985, 0.2954, -0.1733, -0.4950, 1.79, 40.05, 296.73, 90.49\r\n'
b'3228297, -0.53, -0.25, 0.77, 20.00, -19.15, -3.23, 86.57, -1.35, -45.91, -0.8033, 0.2741, -0.1557, -0.5053, 3.07, 36.72, 296.17, 90.89\r\n'
